session_id,survey_id,annotator_id,evaluator_gender,evaluator_age,clip_id,display_order,speaker_id,speaker_sex,sentence_num,model_name,is_cloned,humanlike,customer_service,native_english,authoritative,warm,trust,intimate_convo
session_086,survey_074,annotator_112,Woman,35-44,clip_1355,17,speaker_034,Male,7,coqui_xtts,1,2,1,1,1,1,1,1
session_098,survey_036,annotator_154,Man,65+,clip_0037,11,speaker_004,Male,7,elevenlabs,0,4,3,4,3,3,3,1
session_083,survey_120,annotator_186,Woman,18-24,clip_2157,14,speaker_038,Male,7,coqui_xtts,1,5,2,2,3,2,3,2
session_099,survey_034,annotator_010,Man,45-54,clip_0569,13,speaker_072,Female,8,elevenlabs,0,3,1,4,1,1,2,3
session_082,survey_209,annotator_044,Woman,45-54,clip_2568,8,speaker_035,Male,8,elevenlabs_low_expressiveness,1,4,3,3,1,4,3,3
session_086,survey_074,annotator_112,Woman,35-44,clip_1222,19,speaker_016,Male,4,coqui_xtts,0,1,1,1,1,3,1,1
session_098,survey_036,annotator_154,Man,65+,clip_0475,13,speaker_057,Male,7,elevenlabs,0,4,3,5,2,3,2,1
session_085,survey_135,annotator_191,Woman,25-34,clip_0015,7,speaker_002,Male,7,elevenlabs,0,2,3,1,1,2,2,1
session_083,survey_120,annotator_186,Woman,18-24,clip_1206,17,speaker_015,Male,4,coqui_xtts,0,5,1,1,1,4,4,2
session_083,survey_120,annotator_186,Woman,18-24,clip_1207,18,speaker_015,Male,4,coqui_xtts,1,5,2,5,2,4,3,2
session_098,survey_036,annotator_154,Man,65+,clip_0038,15,speaker_004,Male,7,elevenlabs,1,5,4,5,3,4,3,1
session_083,survey_120,annotator_186,Woman,18-24,clip_1172,20,speaker_011,Male,5,coqui_xtts,0,5,3,5,4,2,4,2
session_098,survey_036,annotator_154,Man,65+,clip_0005,16,speaker_001,Male,6,elevenlabs,0,2,1,5,1,3,3,1
session_098,survey_036,annotator_154,Man,65+,clip_0105,17,speaker_013,Male,9,elevenlabs,0,3,2,3,1,3,2,1
session_082,survey_209,annotator_044,Woman,45-54,clip_2532,10,speaker_031,Male,6,elevenlabs_low_expressiveness,1,4,2,2,3,2,3,3
session_098,survey_036,annotator_154,Man,65+,clip_0229,20,speaker_029,Male,8,elevenlabs,0,2,2,5,1,2,3,1
session_085,survey_135,annotator_191,Woman,25-34,clip_1939,9,speaker_006,Male,5,elevenlabs,1,2,3,1,1,2,1,1
session_085,survey_135,annotator_191,Woman,25-34,clip_0200,10,speaker_026,Male,3,elevenlabs,1,2,2,1,1,2,2,1
session_085,survey_135,annotator_191,Woman,25-34,clip_0407,11,speaker_048,Male,7,elevenlabs,0,1,1,2,1,1,1,1
session_085,survey_135,annotator_191,Woman,25-34,clip_0034,12,speaker_004,Male,4,elevenlabs,1,5,2,2,1,2,2,1
session_082,survey_209,annotator_044,Woman,45-54,clip_2522,14,speaker_030,Male,7,elevenlabs_low_expressiveness,1,4,2,4,3,2,4,3
session_082,survey_209,annotator_044,Woman,45-54,clip_2504,15,speaker_029,Male,7,elevenlabs_low_expressiveness,1,4,2,4,2,3,3,3
session_082,survey_209,annotator_044,Woman,45-54,clip_2335,16,speaker_013,Male,5,elevenlabs_low_expressiveness,0,3,2,3,3,3,4,3
session_085,survey_135,annotator_191,Woman,25-34,clip_0408,15,speaker_048,Male,7,elevenlabs,1,3,2,1,1,2,2,2
session_082,survey_209,annotator_044,Woman,45-54,clip_2604,18,speaker_038,Male,8,elevenlabs_low_expressiveness,1,2,1,3,3,4,2,2
session_082,survey_209,annotator_044,Woman,45-54,clip_2298,19,speaker_010,Male,2,elevenlabs_low_expressiveness,1,4,3,4,3,4,3,4
session_085,survey_135,annotator_191,Woman,25-34,clip_1941,17,speaker_006,Male,7,elevenlabs,1,3,2,2,2,2,2,2
session_085,survey_135,annotator_191,Woman,25-34,clip_0098,19,speaker_013,Male,2,elevenlabs,1,3,2,2,1,2,2,2
session_085,survey_135,annotator_191,Woman,25-34,clip_0199,20,speaker_026,Male,3,elevenlabs,0,1,1,1,2,1,1,1
session_077,survey_204,annotator_168,Woman,35-44,clip_1775,1,speaker_035,Male,4,elevenlabs,0,4,3,5,3,4,3,3
session_069,survey_218,annotator_012,Man,25-34,clip_2286,2,speaker_009,Male,2,elevenlabs_low_expressiveness,1,4,2,5,4,3,4,2
session_088,survey_077,annotator_124,Man,35-44,clip_0268,1,speaker_033,Male,8,elevenlabs,1,4,3,3,4,3,3,4
session_087,survey_045,annotator_062,Woman,25-34,clip_2611,1,speaker_039,Female,4,elevenlabs_low_expressiveness,0,5,1,3,1,1,3,4
session_088,survey_077,annotator_124,Man,35-44,clip_0030,2,speaker_003,Male,1,elevenlabs,1,4,3,4,4,4,2,3
session_089,survey_061,annotator_185,Woman,35-44,clip_0905,1,speaker_049,Female,8,chatterbox,1,2,2,3,1,3,2,2
session_090,survey_089,annotator_029,Man,65+,clip_0340,1,speaker_042,Female,7,elevenlabs,1,4,2,1,2,2,3,2
session_087,survey_045,annotator_062,Woman,25-34,clip_2618,2,speaker_039,Female,8,elevenlabs_low_expressiveness,1,5,4,5,1,4,4,5
session_089,survey_061,annotator_185,Woman,35-44,clip_2058,2,speaker_027,Female,9,chatterbox,1,4,1,4,2,3,4,4
session_058,survey_112,annotator_071,Man,25-34,clip_2578,8,speaker_036,Male,7,elevenlabs_low_expressiveness,1,3,2,5,1,5,4,4
session_090,survey_089,annotator_029,Man,65+,clip_0380,2,speaker_045,Female,9,elevenlabs,1,4,3,4,2,3,3,3
session_088,survey_077,annotator_124,Man,35-44,clip_2013,3,speaker_065,Male,5,elevenlabs,1,4,3,3,4,4,3,4
session_089,survey_061,annotator_185,Woman,35-44,clip_0853,3,speaker_044,Female,8,chatterbox,1,4,3,1,1,1,1,1
session_088,survey_077,annotator_124,Man,35-44,clip_0255,4,speaker_032,Male,9,elevenlabs,0,4,3,3,3,2,4,4
session_087,survey_045,annotator_062,Woman,25-34,clip_2473,3,speaker_027,Female,6,elevenlabs_low_expressiveness,0,5,1,3,1,3,2,3
session_090,survey_089,annotator_029,Man,65+,clip_0555,3,speaker_070,Female,6,elevenlabs,0,1,1,1,1,1,1,1
session_088,survey_077,annotator_124,Man,35-44,clip_0029,5,speaker_003,Male,1,elevenlabs,0,4,4,3,4,3,4,4
session_088,survey_077,annotator_124,Man,35-44,clip_1887,6,speaker_038,Male,8,elevenlabs,0,4,3,3,2,3,3,4
session_089,survey_061,annotator_185,Woman,35-44,clip_0933,4,speaker_056,Female,2,chatterbox,1,2,2,2,1,2,1,1
session_087,survey_045,annotator_062,Woman,25-34,clip_2419,4,speaker_021,Female,4,elevenlabs_low_expressiveness,0,3,1,1,1,2,2,2
session_090,survey_089,annotator_029,Man,65+,clip_0192,4,speaker_025,Female,5,elevenlabs,1,4,4,4,4,3,4,4
session_087,survey_045,annotator_062,Woman,25-34,clip_2474,5,speaker_027,Female,6,elevenlabs_low_expressiveness,1,5,5,5,1,4,4,3
session_089,survey_061,annotator_185,Woman,35-44,clip_0921,5,speaker_052,Female,2,chatterbox,1,2,1,1,2,2,3,3
session_088,survey_077,annotator_124,Man,35-44,clip_0083,7,speaker_010,Male,7,elevenlabs,0,4,3,3,3,4,3,3
session_088,survey_077,annotator_124,Man,35-44,clip_0084,8,speaker_010,Male,7,elevenlabs,1,4,4,3,3,4,4,3
session_090,survey_089,annotator_029,Man,65+,clip_0445,5,speaker_053,Female,7,elevenlabs,0,3,2,3,3,2,3,3
session_087,survey_045,annotator_062,Woman,25-34,clip_2617,6,speaker_039,Female,8,elevenlabs_low_expressiveness,0,4,1,3,2,2,3,3
session_082,survey_209,annotator_044,Woman,45-54,clip_2552,2,speaker_034,Male,3,elevenlabs_low_expressiveness,1,4,4,3,1,3,4,5
session_088,survey_077,annotator_124,Man,35-44,clip_1679,9,speaker_065,Male,1,elevenlabs,0,3,3,4,4,4,3,3
session_089,survey_061,annotator_185,Woman,35-44,clip_0829,6,speaker_039,Female,4,chatterbox,1,4,1,4,2,3,3,3
session_061,survey_172,annotator_114,Man,35-44,clip_2833,18,speaker_063,Male,5,elevenlabs_low_expressiveness,0,4,3,3,4,3,4,4
session_087,survey_045,annotator_062,Woman,25-34,clip_2627,7,speaker_041,Female,2,elevenlabs_low_expressiveness,0,5,1,4,2,2,3,3
session_088,survey_077,annotator_124,Man,35-44,clip_0481,10,speaker_057,Male,1,elevenlabs,0,4,4,3,3,4,3,4
session_090,survey_089,annotator_029,Man,65+,clip_1664,6,speaker_027,Female,1,elevenlabs,0,3,2,3,2,2,2,2
session_054,survey_201,annotator_174,Man,18-24,clip_2553,10,speaker_034,Male,4,elevenlabs_low_expressiveness,0,3,2,1,1,1,2,1
session_087,survey_045,annotator_062,Woman,25-34,clip_2905,8,speaker_071,Female,3,elevenlabs_low_expressiveness,0,5,1,3,1,1,3,3
session_088,survey_077,annotator_124,Man,35-44,clip_0103,11,speaker_013,Male,8,elevenlabs,0,4,3,4,4,4,3,4
session_089,survey_061,annotator_185,Woman,35-44,clip_1074,7,speaker_083,Female,9,chatterbox,0,3,2,2,2,3,2,2
session_088,survey_077,annotator_124,Man,35-44,clip_0257,12,speaker_033,Male,2,elevenlabs,0,4,3,3,3,4,4,3
session_090,survey_089,annotator_029,Man,65+,clip_0358,7,speaker_044,Female,7,elevenlabs,1,4,4,3,4,3,4,4
session_088,survey_077,annotator_124,Man,35-44,clip_0104,13,speaker_013,Male,8,elevenlabs,1,4,4,4,3,3,4,3
session_089,survey_061,annotator_185,Woman,35-44,clip_0834,8,speaker_039,Female,9,chatterbox,0,4,2,4,2,2,2,3
session_088,survey_077,annotator_124,Man,35-44,clip_0267,14,speaker_033,Male,8,elevenlabs,0,4,4,3,4,4,3,4
session_088,survey_077,annotator_124,Man,35-44,clip_1982,15,speaker_038,Male,8,elevenlabs,1,4,4,3,4,4,3,3
session_087,survey_045,annotator_062,Woman,25-34,clip_2737,9,speaker_053,Female,2,elevenlabs_low_expressiveness,1,5,1,4,2,1,3,3
session_090,survey_089,annotator_029,Man,65+,clip_0339,8,speaker_042,Female,7,elevenlabs,0,1,1,1,1,1,1,1
session_062,survey_189,annotator_043,Woman,25-34,clip_1019,14,speaker_072,Female,5,chatterbox,1,2,2,5,4,1,2,2
session_071,survey_176,annotator_075,Woman,55-64,clip_0165,8,speaker_022,Male,6,elevenlabs,0,1,1,1,1,1,1,1
session_087,survey_045,annotator_062,Woman,25-34,clip_2616,10,speaker_039,Female,6,elevenlabs_low_expressiveness,1,5,5,5,1,4,4,4
session_090,survey_089,annotator_029,Man,65+,clip_0446,9,speaker_053,Female,7,elevenlabs,1,5,5,5,3,4,4,5
session_087,survey_045,annotator_062,Woman,25-34,clip_2612,11,speaker_039,Female,4,elevenlabs_low_expressiveness,1,5,5,5,1,4,4,4
session_065,survey_193,annotator_144,Man,35-44,clip_2374,20,speaker_016,Male,1,elevenlabs_low_expressiveness,1,2,1,1,2,3,3,2
session_088,survey_077,annotator_124,Man,35-44,clip_0482,16,speaker_057,Male,1,elevenlabs,1,4,3,3,3,4,3,3
session_089,survey_061,annotator_185,Woman,35-44,clip_0852,9,speaker_044,Female,8,chatterbox,0,4,2,2,2,1,2,1
session_088,survey_077,annotator_124,Man,35-44,clip_0256,17,speaker_032,Male,9,elevenlabs,1,4,4,3,4,4,3,4
session_090,survey_089,annotator_029,Man,65+,clip_0556,10,speaker_070,Female,6,elevenlabs,1,5,5,5,3,5,4,5
session_087,survey_045,annotator_062,Woman,25-34,clip_2346,12,speaker_014,Female,3,elevenlabs_low_expressiveness,1,5,1,3,2,1,2,2
session_088,survey_077,annotator_124,Man,35-44,clip_0258,18,speaker_033,Male,2,elevenlabs,1,4,3,3,3,4,3,3
session_089,survey_061,annotator_185,Woman,35-44,clip_2050,10,speaker_020,Female,6,chatterbox,1,3,2,2,1,2,2,2
session_088,survey_077,annotator_124,Man,35-44,clip_2016,19,speaker_065,Male,1,elevenlabs,1,4,4,3,4,4,3,4
session_090,survey_089,annotator_029,Man,65+,clip_0357,11,speaker_044,Female,7,elevenlabs,0,2,1,1,2,1,1,1
session_088,survey_077,annotator_124,Man,35-44,clip_1810,20,speaker_065,Male,5,elevenlabs,0,3,4,4,4,3,3,4
session_087,survey_045,annotator_062,Woman,25-34,clip_2736,13,speaker_053,Female,2,elevenlabs_low_expressiveness,0,5,1,4,1,1,3,3
session_089,survey_061,annotator_185,Woman,35-44,clip_1075,11,speaker_083,Female,9,chatterbox,1,4,2,4,1,4,4,4
session_090,survey_089,annotator_029,Man,65+,clip_0379,12,speaker_045,Female,9,elevenlabs,0,4,2,1,1,1,1,1
session_089,survey_061,annotator_185,Woman,35-44,clip_0932,12,speaker_056,Female,2,chatterbox,0,2,2,1,2,2,1,1
session_090,survey_089,annotator_029,Man,65+,clip_0184,13,speaker_024,Female,9,elevenlabs,1,5,4,5,3,4,4,5
session_089,survey_061,annotator_185,Woman,35-44,clip_1826,13,speaker_020,Female,6,chatterbox,0,4,3,4,1,4,4,4
session_090,survey_089,annotator_029,Man,65+,clip_0183,14,speaker_024,Female,9,elevenlabs,0,1,1,1,1,1,1,1
session_089,survey_061,annotator_185,Woman,35-44,clip_0835,14,speaker_039,Female,9,chatterbox,1,4,2,4,3,2,3,2
session_090,survey_089,annotator_029,Man,65+,clip_0057,15,speaker_007,Female,6,elevenlabs,0,2,1,1,1,1,1,1
session_089,survey_061,annotator_185,Woman,35-44,clip_0904,15,speaker_049,Female,8,chatterbox,0,4,4,4,3,4,4,4
session_090,survey_089,annotator_029,Man,65+,clip_1970,16,speaker_027,Female,1,elevenlabs,1,5,5,5,4,4,4,5
session_089,survey_061,annotator_185,Woman,35-44,clip_0996,16,speaker_064,Female,1,chatterbox,0,4,3,4,4,2,4,4
session_089,survey_061,annotator_185,Woman,35-44,clip_0997,17,speaker_064,Female,1,chatterbox,1,3,2,3,3,2,2,2
session_090,survey_089,annotator_029,Man,65+,clip_0191,17,speaker_025,Female,5,elevenlabs,0,4,3,4,3,2,3,3
session_072,survey_180,annotator_157,Man,45-54,clip_2842,20,speaker_063,Male,1,elevenlabs_low_expressiveness,1,5,2,5,2,3,3,1
session_090,survey_089,annotator_029,Man,65+,clip_0058,18,speaker_007,Female,6,elevenlabs,1,4,3,3,2,2,2,2
session_089,survey_061,annotator_185,Woman,35-44,clip_0828,18,speaker_039,Female,4,chatterbox,0,4,4,1,3,2,2,3
session_089,survey_061,annotator_185,Woman,35-44,clip_0920,19,speaker_052,Female,2,chatterbox,0,4,2,3,2,2,2,3
session_090,survey_089,annotator_029,Man,65+,clip_0216,19,speaker_028,Female,6,elevenlabs,1,5,5,5,3,5,4,4
session_089,survey_061,annotator_185,Woman,35-44,clip_1914,20,speaker_027,Female,9,chatterbox,0,4,4,4,3,3,3,3
session_087,survey_045,annotator_062,Woman,25-34,clip_2445,14,speaker_024,Female,2,elevenlabs_low_expressiveness,0,5,1,4,1,2,3,4
session_094,survey_219,annotator_117,Woman,18-24,clip_0649,16,speaker_010,Male,3,chatterbox,0,4,2,5,4,4,4,4
session_090,survey_089,annotator_029,Man,65+,clip_0215,20,speaker_028,Female,6,elevenlabs,0,2,2,2,2,1,2,1
session_095,survey_202,annotator_047,Woman,45-54,clip_1934,10,speaker_077,Female,9,coqui_xtts,0,2,1,1,2,1,1,1
session_094,survey_219,annotator_117,Woman,18-24,clip_0773,19,speaker_030,Male,5,chatterbox,1,3,1,4,2,3,3,3
session_092,survey_065,annotator_152,Man,25-34,clip_0194,9,speaker_025,Female,7,elevenlabs,1,4,2,4,1,4,4,4
session_082,survey_209,annotator_044,Woman,45-54,clip_2603,9,speaker_038,Male,8,elevenlabs_low_expressiveness,0,1,1,1,2,1,3,3
session_087,survey_045,annotator_062,Woman,25-34,clip_2345,17,speaker_014,Female,3,elevenlabs_low_expressiveness,0,5,1,1,1,2,4,4
session_087,survey_045,annotator_062,Woman,25-34,clip_2628,19,speaker_041,Female,2,elevenlabs_low_expressiveness,1,5,1,2,1,2,4,4
session_107,survey_140,annotator_133,Woman,18-24,clip_2330,4,speaker_013,Male,2,elevenlabs_low_expressiveness,1,3,3,3,3,3,3,3
session_107,survey_140,annotator_133,Woman,18-24,clip_2385,5,speaker_018,Male,4,elevenlabs_low_expressiveness,0,2,3,3,3,4,4,3
session_119,survey_057,annotator_127,Woman,35-44,clip_2079,3,speaker_055,Female,4,chatterbox,1,4,4,3,4,4,4,3
session_160,survey_215,annotator_109,Man,25-34,clip_0855,1,speaker_045,Female,2,chatterbox,1,3,1,3,1,2,2,1
session_119,survey_057,annotator_127,Woman,35-44,clip_0912,5,speaker_050,Female,5,chatterbox,0,3,4,4,3,3,3,4
session_119,survey_057,annotator_127,Woman,35-44,clip_1023,7,speaker_072,Female,7,chatterbox,1,3,4,4,3,4,4,3
session_119,survey_057,annotator_127,Woman,35-44,clip_1781,9,speaker_055,Female,4,chatterbox,0,3,4,4,3,4,4,3
session_119,survey_057,annotator_127,Woman,35-44,clip_1002,10,speaker_069,Female,4,chatterbox,0,4,3,4,4,4,3,4
session_119,survey_057,annotator_127,Woman,35-44,clip_0698,12,speaker_017,Female,4,chatterbox,1,4,3,4,4,4,3,4
session_119,survey_057,annotator_127,Woman,35-44,clip_2055,14,speaker_027,Female,4,chatterbox,1,4,4,3,4,4,4,4
session_119,survey_057,annotator_127,Woman,35-44,clip_0756,16,speaker_028,Female,8,chatterbox,0,4,3,4,4,4,4,3
session_119,survey_057,annotator_127,Woman,35-44,clip_1933,17,speaker_077,Female,9,chatterbox,0,3,4,4,3,4,4,4
session_119,survey_057,annotator_127,Woman,35-44,clip_0757,19,speaker_028,Female,8,chatterbox,1,4,4,4,3,3,4,4
session_119,survey_057,annotator_127,Woman,35-44,clip_1022,1,speaker_072,Female,7,chatterbox,0,4,3,3,4,4,3,4
session_119,survey_057,annotator_127,Woman,35-44,clip_1774,2,speaker_027,Female,4,chatterbox,0,4,3,4,4,4,3,4
session_127,survey_005,annotator_031,Woman,35-44,clip_0212,3,speaker_028,Female,2,elevenlabs,1,5,1,5,2,2,3,2
session_129,survey_203,annotator_117,Woman,18-24,clip_2326,12,speaker_012,Female,7,elevenlabs_low_expressiveness,1,4,1,4,1,5,4,4
session_129,survey_203,annotator_117,Woman,18-24,clip_2882,13,speaker_068,Female,6,elevenlabs_low_expressiveness,1,4,1,5,3,4,5,4
session_127,survey_005,annotator_031,Woman,35-44,clip_0583,6,speaker_074,Female,3,elevenlabs,0,5,1,5,2,1,3,1
session_129,survey_203,annotator_117,Woman,18-24,clip_2733,15,speaker_052,Female,6,elevenlabs_low_expressiveness,1,4,1,5,1,3,3,2
session_129,survey_203,annotator_117,Woman,18-24,clip_2325,16,speaker_012,Female,7,elevenlabs_low_expressiveness,0,1,1,3,1,1,1,1
session_129,survey_203,annotator_117,Woman,18-24,clip_2665,17,speaker_046,Female,2,elevenlabs_low_expressiveness,1,5,1,1,3,4,4,3
session_127,survey_005,annotator_031,Woman,35-44,clip_0534,9,speaker_064,Female,1,elevenlabs,1,5,1,5,3,1,3,1
session_127,survey_005,annotator_031,Woman,35-44,clip_0055,10,speaker_007,Female,5,elevenlabs,0,5,1,1,1,2,2,2
session_127,survey_005,annotator_031,Woman,35-44,clip_0341,11,speaker_042,Female,8,elevenlabs,0,5,1,1,1,2,1,2
session_127,survey_005,annotator_031,Woman,35-44,clip_0325,12,speaker_039,Female,9,elevenlabs,0,5,1,2,1,1,1,1
session_127,survey_005,annotator_031,Woman,35-44,clip_0326,13,speaker_039,Female,9,elevenlabs,1,3,2,4,2,1,2,1
session_127,survey_005,annotator_031,Woman,35-44,clip_1843,15,speaker_066,Female,6,elevenlabs,0,5,1,1,1,1,1,1
session_127,survey_005,annotator_031,Woman,35-44,clip_0522,17,speaker_061,Female,6,elevenlabs,1,5,1,1,1,2,2,2
session_127,survey_005,annotator_031,Woman,35-44,clip_0447,19,speaker_053,Female,8,elevenlabs,0,5,1,4,1,2,2,2
session_127,survey_005,annotator_031,Woman,35-44,clip_0056,20,speaker_007,Female,5,elevenlabs,1,5,1,2,1,1,1,1
session_125,survey_076,annotator_126,Non-binary,35-44,clip_1589,2,speaker_078,Female,1,coqui_xtts,1,4,4,5,3,4,4,5
session_125,survey_076,annotator_126,Non-binary,35-44,clip_2136,4,speaker_020,Female,3,coqui_xtts,1,4,4,5,4,3,4,4
session_125,survey_076,annotator_126,Non-binary,35-44,clip_1588,6,speaker_078,Female,1,coqui_xtts,0,5,5,5,3,4,4,5
session_125,survey_076,annotator_126,Non-binary,35-44,clip_1398,8,speaker_044,Female,9,coqui_xtts,0,3,3,3,3,4,3,4
session_125,survey_076,annotator_126,Non-binary,35-44,clip_1544,9,speaker_070,Female,4,coqui_xtts,0,4,3,3,2,2,3,3
session_125,survey_076,annotator_126,Non-binary,35-44,clip_1146,11,speaker_007,Female,7,coqui_xtts,1,4,3,5,3,4,4,4
session_125,survey_076,annotator_126,Non-binary,35-44,clip_1545,13,speaker_070,Female,4,coqui_xtts,1,3,3,4,2,3,3,3
session_125,survey_076,annotator_126,Non-binary,35-44,clip_1145,15,speaker_007,Female,7,coqui_xtts,0,4,3,2,3,4,4,4
session_125,survey_076,annotator_126,Non-binary,35-44,clip_1231,16,speaker_017,Female,2,coqui_xtts,1,4,4,5,4,4,4,4
session_125,survey_076,annotator_126,Non-binary,35-44,clip_1399,18,speaker_044,Female,9,coqui_xtts,1,4,4,4,3,3,4,4
session_125,survey_076,annotator_126,Non-binary,35-44,clip_1735,20,speaker_020,Female,3,coqui_xtts,0,3,3,2,2,3,3,3
session_128,survey_021,annotator_060,Woman,45-54,clip_0371,2,speaker_045,Female,5,elevenlabs,0,3,2,2,3,4,3,3
session_128,survey_021,annotator_060,Woman,45-54,clip_0438,4,speaker_052,Female,2,elevenlabs,1,5,4,5,4,5,4,4
session_128,survey_021,annotator_060,Woman,45-54,clip_0537,6,speaker_069,Female,3,elevenlabs,0,4,4,5,4,4,4,3
session_126,survey_040,annotator_111,Woman,35-44,clip_1623,1,speaker_084,Male,3,coqui_xtts,1,4,3,4,2,4,3,3
session_128,survey_021,annotator_060,Woman,45-54,clip_0524,8,speaker_061,Female,1,elevenlabs,1,4,4,4,3,4,4,3
session_126,survey_040,annotator_111,Woman,35-44,clip_2157,2,speaker_038,Male,7,coqui_xtts,1,4,2,4,4,3,4,4
session_128,survey_021,annotator_060,Woman,45-54,clip_0530,11,speaker_064,Female,5,elevenlabs,1,4,4,5,5,4,4,3
session_128,survey_021,annotator_060,Woman,45-54,clip_0437,12,speaker_052,Female,2,elevenlabs,0,4,4,3,3,4,4,3
session_126,survey_040,annotator_111,Woman,35-44,clip_1332,4,speaker_032,Male,1,coqui_xtts,0,4,3,4,3,4,4,4
session_128,survey_021,annotator_060,Woman,45-54,clip_0416,14,speaker_049,Female,7,elevenlabs,1,4,4,4,3,4,4,3
session_126,survey_040,annotator_111,Woman,35-44,clip_2129,6,speaker_019,Male,4,coqui_xtts,1,4,2,3,2,3,2,3
session_126,survey_040,annotator_111,Woman,35-44,clip_1250,8,speaker_018,Male,8,coqui_xtts,0,2,3,4,4,4,4,4
session_126,survey_040,annotator_111,Woman,35-44,clip_1864,9,speaker_038,Male,7,coqui_xtts,0,2,2,2,1,1,3,2
session_126,survey_040,annotator_111,Woman,35-44,clip_1341,11,speaker_033,Male,7,coqui_xtts,1,5,4,5,4,5,4,4
session_126,survey_040,annotator_111,Woman,35-44,clip_1605,13,speaker_081,Male,1,coqui_xtts,1,2,1,3,4,4,4,4
session_126,survey_040,annotator_111,Woman,35-44,clip_1107,15,speaker_002,Male,2,coqui_xtts,0,3,3,3,2,2,4,4
session_126,survey_040,annotator_111,Woman,35-44,clip_1333,16,speaker_032,Male,1,coqui_xtts,1,5,4,5,3,4,4,5
session_126,survey_040,annotator_111,Woman,35-44,clip_1210,18,speaker_015,Male,6,coqui_xtts,0,4,2,1,2,2,3,2
session_126,survey_040,annotator_111,Woman,35-44,clip_1191,20,speaker_013,Male,7,coqui_xtts,1,4,3,4,3,4,3,3
session_129,survey_203,annotator_117,Woman,18-24,clip_2470,3,speaker_027,Female,3,elevenlabs_low_expressiveness,1,4,2,5,1,4,4,4
session_129,survey_203,annotator_117,Woman,18-24,clip_2477,5,speaker_027,Female,8,elevenlabs_low_expressiveness,0,3,1,5,1,4,4,3
session_129,survey_203,annotator_117,Woman,18-24,clip_2664,7,speaker_046,Female,2,elevenlabs_low_expressiveness,0,3,1,1,1,3,4,3
session_129,survey_203,annotator_117,Woman,18-24,clip_2761,8,speaker_055,Female,9,elevenlabs_low_expressiveness,0,1,1,1,1,2,2,2
session_129,survey_203,annotator_117,Woman,18-24,clip_2870,10,speaker_066,Female,7,elevenlabs_low_expressiveness,1,4,1,2,1,4,3,3
session_128,survey_021,annotator_060,Woman,45-54,clip_0323,15,speaker_039,Female,8,elevenlabs,0,4,3,3,3,4,4,3
session_128,survey_021,annotator_060,Woman,45-54,clip_0415,17,speaker_049,Female,7,elevenlabs,0,3,3,4,2,3,3,2
session_128,survey_021,annotator_060,Woman,45-54,clip_0324,18,speaker_039,Female,8,elevenlabs,1,4,4,4,3,5,4,3
session_128,survey_021,annotator_060,Woman,45-54,clip_2031,20,speaker_071,Female,5,elevenlabs,1,4,3,2,2,4,4,3
session_107,survey_140,annotator_133,Woman,18-24,clip_2304,7,speaker_010,Male,7,elevenlabs_low_expressiveness,1,3,3,3,3,3,3,3
session_128,survey_021,annotator_060,Woman,45-54,clip_0221,1,speaker_028,Female,1,elevenlabs,0,3,4,2,4,3,3,2
session_130,survey_154,annotator_049,Woman,35-44,clip_2189,1,speaker_066,Female,8,coqui_xtts,1,3,1,4,3,2,2,2
session_130,survey_154,annotator_049,Woman,35-44,clip_1686,2,speaker_077,Female,1,coqui_xtts,0,4,5,3,1,3,5,3
session_130,survey_154,annotator_049,Woman,35-44,clip_1390,3,speaker_043,Female,5,coqui_xtts,0,2,3,2,2,4,4,4
